# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
4240            	-9.27149132e-03	-4.18810503e-02	3.26095590e-02	7.44906093e-01	3.74111917e-01	3.70794176e-01	1.65887050e-03	-3.72453046e-02	-4.63574566e-04	4.72642441e-21	-4.63574566e-04	4.63574566e-04
4241            	-9.28642761e-03	-4.18925013e-02	3.26060737e-02	7.44985751e-01	3.74155607e-01	3.70830143e-01	1.66273187e-03	-3.72492875e-02	-4.64321381e-04	4.72752497e-21	-4.64321381e-04	4.64321381e-04
4242            	-9.30134161e-03	-4.19039492e-02	3.26026076e-02	7.45065569e-01	3.74199356e-01	3.70866213e-01	1.66657147e-03	-3.72532784e-02	-4.65067081e-04	4.72862752e-21	-4.65067081e-04	4.65067081e-04
4243            	-9.31619487e-03	-4.19153930e-02	3.25991982e-02	7.45145912e-01	3.74243276e-01	3.70902636e-01	1.67032043e-03	-3.72572956e-02	-4.65809744e-04	4.72973678e-21	-4.65809744e-04	4.65809744e-04
4244            	-9.33099431e-03	-4.19267740e-02	3.25957797e-02	7.45225536e-01	3.74286841e-01	3.70938695e-01	1.67407335e-03	-3.72612768e-02	-4.66549716e-04	4.73083883e-21	-4.66549716e-04	4.66549716e-04
4245            	-9.34581595e-03	-4.19381246e-02	3.25923087e-02	7.45304333e-01	3.74330079e-01	3.70974254e-01	1.67791248e-03	-3.72652166e-02	-4.67290797e-04	4.73193351e-21	-4.67290797e-04	4.67290797e-04
4246            	-9.36067311e-03	-4.19494864e-02	3.25888133e-02	7.45382997e-01	3.74373303e-01	3.71009694e-01	1.68180479e-03	-3.72691499e-02	-4.68033656e-04	4.73302832e-21	-4.68033656e-04	4.68033656e-04
4247            	-9.37554307e-03	-4.19608497e-02	3.25853066e-02	7.45461563e-01	3.74416514e-01	3.71045049e-01	1.68573280e-03	-3.72730782e-02	-4.68777154e-04	4.73412363e-21	-4.68777154e-04	4.68777154e-04
4248            	-9.39038785e-03	-4.19722220e-02	3.25818341e-02	7.45540562e-01	3.74459906e-01	3.71080656e-01	1.68962514e-03	-3.72770281e-02	-4.69519393e-04	4.73522564e-21	-4.69519393e-04	4.69519393e-04
4249            	-9.40519610e-03	-4.19835430e-02	3.25783469e-02	7.45618900e-01	3.74502995e-01	3.71115904e-01	1.69354562e-03	-3.72809450e-02	-4.70259805e-04	4.73631985e-21	-4.70259805e-04	4.70259805e-04
4250            	-9.42000728e-03	-4.19948428e-02	3.25748355e-02	7.45696783e-01	3.74545908e-01	3.71150875e-01	1.69751646e-03	-3.72848391e-02	-4.71000364e-04	4.73740828e-21	-4.71000364e-04	4.71000364e-04
4251            	-9.43484617e-03	-4.20061593e-02	3.25713131e-02	7.45774724e-01	3.74588887e-01	3.71185837e-01	1.70152499e-03	-3.72887362e-02	-4.71742308e-04	4.73849769e-21	-4.71742308e-04	4.71742308e-04
4252            	-9.44959367e-03	-4.20175319e-02	3.25679382e-02	7.45854700e-01	3.74632666e-01	3.71222035e-01	1.70531534e-03	-3.72927350e-02	-4.72479684e-04	4.73960592e-21	-4.72479684e-04	4.72479684e-04
4253            	-9.46439535e-03	-4.20288198e-02	3.25644244e-02	7.45932441e-01	3.74675539e-01	3.71256902e-01	1.70931844e-03	-3.72966221e-02	-4.73219768e-04	4.74069297e-21	-4.73219768e-04	4.73219768e-04
4254            	-9.47918002e-03	-4.20399925e-02	3.25608125e-02	7.46008051e-01	3.74717503e-01	3.71290548e-01	1.71347716e-03	-3.73004025e-02	-4.73959001e-04	4.74175203e-21	-4.73959001e-04	4.73959001e-04
4255            	-9.49395143e-03	-4.20512587e-02	3.25573073e-02	7.46085660e-01	3.74760323e-01	3.71325338e-01	1.71749248e-03	-3.73042830e-02	-4.74697571e-04	4.74283957e-21	-4.74697571e-04	4.74697571e-04
4256            	-9.50873659e-03	-4.20625634e-02	3.25538268e-02	7.46163901e-01	3.74803437e-01	3.71360464e-01	1.72148628e-03	-3.73081951e-02	-4.75436830e-04	4.74393345e-21	-4.75436830e-04	4.75436830e-04
4257            	-9.52345675e-03	-4.20739131e-02	3.25504564e-02	7.46243695e-01	3.74847167e-01	3.71396528e-01	1.72531980e-03	-3.73121847e-02	-4.76172837e-04	4.74504246e-21	-4.76172837e-04	4.76172837e-04
4258            	-9.53821334e-03	-4.20851768e-02	3.25469634e-02	7.46321402e-01	3.74890035e-01	3.71431367e-01	1.72933446e-03	-3.73160701e-02	-4.76910667e-04	4.74613280e-21	-4.76910667e-04	4.76910667e-04
4259            	-9.55292581e-03	-4.20963921e-02	3.25434663e-02	7.46398583e-01	3.74932647e-01	3.71465936e-01	1.73335529e-03	-3.73199292e-02	-4.77646290e-04	4.74721916e-21	-4.77646290e-04	4.77646290e-04
4260            	-9.56765552e-03	-4.21075806e-02	3.25399251e-02	7.46475057e-01	3.74974987e-01	3.71500071e-01	1.73745799e-03	-3.73237529e-02	-4.78382776e-04	4.74829886e-21	-4.78382776e-04	4.78382776e-04
4261            	-9.58234505e-03	-4.21188410e-02	3.25364960e-02	7.46553370e-01	3.75018096e-01	3.71535274e-01	1.74141115e-03	-3.73276685e-02	-4.79117252e-04	4.74939673e-21	-4.79117252e-04	4.79117252e-04
4262            	-9.59710728e-03	-4.21300353e-02	3.25329280e-02	7.46629634e-01	3.75060405e-01	3.71569229e-01	1.74558795e-03	-3.73314817e-02	-4.79855364e-04	4.75047515e-21	-4.79855364e-04	4.79855364e-04
4263            	-9.61185067e-03	-4.21412254e-02	3.25293747e-02	7.46706001e-01	3.75102760e-01	3.71603241e-01	1.74975979e-03	-3.73353001e-02	-4.80592533e-04	4.75155627e-21	-4.80592533e-04	4.80592533e-04
4264            	-9.62653662e-03	-4.21523759e-02	3.25258393e-02	7.46782152e-01	3.75144987e-01	3.71637165e-01	1.75391132e-03	-3.73391076e-02	-4.81326831e-04	4.75263334e-21	-4.81326831e-04	4.81326831e-04
4265            	-9.64123280e-03	-4.21635336e-02	3.25223008e-02	7.46858344e-01	3.75187254e-01	3.71671090e-01	1.75808179e-03	-3.73429172e-02	-4.82061640e-04	4.75370938e-21	-4.82061640e-04	4.82061640e-04
4266            	-9.65593809e-03	-4.21747227e-02	3.25187846e-02	7.46935074e-01	3.75229772e-01	3.71705302e-01	1.76223520e-03	-3.73467537e-02	-4.82796905e-04	4.75479029e-21	-4.82796905e-04	4.82796905e-04
4267            	-9.67056658e-03	-4.21859620e-02	3.25153954e-02	7.47013574e-01	3.75272987e-01	3.71740587e-01	1.76620019e-03	-3.73506787e-02	-4.83528329e-04	4.75588753e-21	-4.83528329e-04	4.83528329e-04
4268            	-9.68521508e-03	-4.21971336e-02	3.25119185e-02	7.47090520e-01	3.75315551e-01	3.71774969e-01	1.77029075e-03	-3.73545260e-02	-4.84260754e-04	4.75697161e-21	-4.84260754e-04	4.84260754e-04
4269            	-9.69983014e-03	-4.22082437e-02	3.25084136e-02	7.47166573e-01	3.75357706e-01	3.71808867e-01	1.77441949e-03	-3.73583286e-02	-4.84991507e-04	4.75804768e-21	-4.84991507e-04	4.84991507e-04
4270            	-9.71444522e-03	-4.22193274e-02	3.25048822e-02	7.47242096e-01	3.75399646e-01	3.71842450e-01	1.77859769e-03	-3.73621048e-02	-4.85722261e-04	4.75911859e-21	-4.85722261e-04	4.85722261e-04
4271            	-9.72909068e-03	-4.22304390e-02	3.25013484e-02	7.47317874e-01	3.75441741e-01	3.71876133e-01	1.78280427e-03	-3.73658937e-02	-4.86454534e-04	4.76019422e-21	-4.86454534e-04	4.86454534e-04
4272            	-9.74372378e-03	-4.22415696e-02	3.24978458e-02	7.47394154e-01	3.75484059e-01	3.71910095e-01	1.78698159e-03	-3.73697077e-02	-4.87186189e-04	4.76127648e-21	-4.87186189e-04	4.87186189e-04
4273            	-9.75833159e-03	-4.22526841e-02	3.24943525e-02	7.47470366e-01	3.75526339e-01	3.71944027e-01	1.79115582e-03	-3.73735183e-02	-4.87916579e-04	4.76235924e-21	-4.87916579e-04	4.87916579e-04
4274            	-9.77292487e-03	-4.22636908e-02	3.24907659e-02	7.47544567e-01	3.75567758e-01	3.71976809e-01	1.79547445e-03	-3.73772283e-02	-4.88646243e-04	4.76341411e-21	-4.88646243e-04	4.88646243e-04
4275            	-9.78749470e-03	-4.22747774e-02	3.24872827e-02	7.47620600e-01	3.75609956e-01	3.72010644e-01	1.79965585e-03	-3.73810300e-02	-4.89374735e-04	4.76449606e-21	-4.89374735e-04	4.89374735e-04
4276            	-9.80208131e-03	-4.22858915e-02	3.24838102e-02	7.47697018e-01	3.75652340e-01	3.72044677e-01	1.80383158e-03	-3.73848509e-02	-4.90104066e-04	4.76558087e-21	-4.90104066e-04	4.90104066e-04
4277            	-9.81659526e-03	-4.22970420e-02	3.24804467e-02	7.47774887e-01	3.75695289e-01	3.72079598e-01	1.80784565e-03	-3.73887444e-02	-4.90829763e-04	4.76667933e-21	-4.90829763e-04	4.90829763e-04
4278            	-9.83116078e-03	-4.23080907e-02	3.24769299e-02	7.47850206e-01	3.75737186e-01	3.72113020e-01	1.81208275e-03	-3.73925103e-02	-4.91558039e-04	4.76775270e-21	-4.91558039e-04	4.91558039e-04
4279            	-9.84568897e-03	-4.23190890e-02	3.24734000e-02	7.47924891e-01	3.75778787e-01	3.72146104e-01	1.81634176e-03	-3.73962445e-02	-4.92284448e-04	4.76882061e-21	-4.92284448e-04	4.92284448e-04
4280            	-9.86024129e-03	-4.23300746e-02	3.24698333e-02	7.47999079e-01	3.75820213e-01	3.72178866e-01	1.82067344e-03	-3.73999540e-02	-4.93012064e-04	4.76988329e-21	-4.93012064e-04	4.93012064e-04
4281            	-9.87481900e-03	-4.23410862e-02	3.24662672e-02	7.48073534e-01	3.75861801e-01	3.72211733e-01	1.82503436e-03	-3.74036767e-02	-4.93740950e-04	4.77094991e-21	-4.93740950e-04	4.93740950e-04
4282            	-9.88933526e-03	-4.23521514e-02	3.24628161e-02	7.48149675e-01	3.75904079e-01	3.72245596e-01	1.82924192e-03	-3.74074837e-02	-4.94466763e-04	4.77203252e-21	-4.94466763e-04	4.94466763e-04
4283            	-9.90388306e-03	-4.23631395e-02	3.24592564e-02	7.48223959e-01	3.75945597e-01	3.72278362e-01	1.83361743e-03	-3.74111979e-02	-4.95194153e-04	4.77309750e-21	-4.95194153e-04	4.95194153e-04
4284            	-9.91840498e-03	-4.23740379e-02	3.24556329e-02	7.48296708e-01	3.75986446e-01	3.72310261e-01	1.83809252e-03	-3.74148354e-02	-4.95920249e-04	4.77414014e-21	-4.95920249e-04	4.95920249e-04
4285            	-9.93289487e-03	-4.23850187e-02	3.24521238e-02	7.48371425e-01	3.76028128e-01	3.72343297e-01	1.84241521e-03	-3.74185713e-02	-4.96644744e-04	4.77521056e-21	-4.96644744e-04	4.96644744e-04
4286            	-9.94738213e-03	-4.23960309e-02	3.24486487e-02	7.48446796e-01	3.76070093e-01	3.72376703e-01	1.84669480e-03	-3.74223398e-02	-4.97369107e-04	4.77628645e-21	-4.97369107e-04	4.97369107e-04
4287            	-9.96180495e-03	-4.24070763e-02	3.24452713e-02	7.48523476e-01	3.76112567e-01	3.72410909e-01	1.85082865e-03	-3.74261738e-02	-4.98090247e-04	4.77737518e-21	-4.98090247e-04	4.98090247e-04
4288            	-9.97625017e-03	-4.24180455e-02	3.24417954e-02	7.48598409e-01	3.76154302e-01	3.72444107e-01	1.85509760e-03	-3.74299204e-02	-4.98812508e-04	4.77844858e-21	-4.98812508e-04	4.98812508e-04
4289            	-9.99065970e-03	-4.24289485e-02	3.24382888e-02	7.48672374e-01	3.76195593e-01	3.72476781e-01	1.85940597e-03	-3.74336187e-02	-4.99532985e-04	4.77951277e-21	-4.99532985e-04	4.99532985e-04
4290            	-1.00050824e-02	-4.24398247e-02	3.24347423e-02	7.48745670e-01	3.76236621e-01	3.72509049e-01	1.86378630e-03	-3.74372835e-02	-5.00254118e-04	4.78057014e-21	-5.00254118e-04	5.00254118e-04
4291            	-1.00195436e-02	-4.24507302e-02	3.24311866e-02	7.48819168e-01	3.76277795e-01	3.72541374e-01	1.86821059e-03	-3.74409584e-02	-5.00977181e-04	4.78163160e-21	-5.00977181e-04	5.00977181e-04
4292            	-1.00339906e-02	-4.24616569e-02	3.24276664e-02	7.48893233e-01	3.76319220e-01	3.72574013e-01	1.87260358e-03	-3.74446617e-02	-5.01699529e-04	4.78269988e-21	-5.01699529e-04	5.01699529e-04
4293            	-1.00484161e-02	-4.24725693e-02	3.24241533e-02	7.48967226e-01	3.76360613e-01	3.72606613e-01	1.87700006e-03	-3.74483613e-02	-5.02420804e-04	4.78376758e-21	-5.02420804e-04	5.02420804e-04
4294            	-1.00628179e-02	-4.24833720e-02	3.24205542e-02	7.49039262e-01	3.76401157e-01	3.72638105e-01	1.88152611e-03	-3.74519631e-02	-5.03140893e-04	4.78480655e-21	-5.03140893e-04	5.03140893e-04
4295            	-1.00771889e-02	-4.24942620e-02	3.24170731e-02	7.49113352e-01	3.76442572e-01	3.72670780e-01	1.88589568e-03	-3.74556676e-02	-5.03859446e-04	4.78587427e-21	-5.03859446e-04	5.03859446e-04
4296            	-1.00915666e-02	-4.25051785e-02	3.24136119e-02	7.49187904e-01	3.76484197e-01	3.72703706e-01	1.89024560e-03	-3.74593952e-02	-5.04578332e-04	4.78694575e-21	-5.04578332e-04	5.04578332e-04
4297            	-1.01058672e-02	-4.25161239e-02	3.24102567e-02	7.49263805e-01	3.76526338e-01	3.72737467e-01	1.89443560e-03	-3.74631903e-02	-5.05293358e-04	4.78802978e-21	-5.05293358e-04	5.05293358e-04
4298            	-1.01202065e-02	-4.25269698e-02	3.24067632e-02	7.49337330e-01	3.76567484e-01	3.72769846e-01	1.89881852e-03	-3.74668665e-02	-5.06010326e-04	4.78909075e-21	-5.06010326e-04	5.06010326e-04
4299            	-1.01345173e-02	-4.25377584e-02	3.24032412e-02	7.49409996e-01	3.76608241e-01	3.72801755e-01	1.90324281e-03	-3.74704998e-02	-5.06725863e-04	4.79014431e-21	-5.06725863e-04	5.06725863e-04
4300            	-1.01488463e-02	-4.25485343e-02	3.23996879e-02	7.49482222e-01	3.76648841e-01	3.72833381e-01	1.90773030e-03	-3.74741111e-02	-5.07442317e-04	4.79119414e-21	-5.07442317e-04	5.07442317e-04
4301            	-1.01631918e-02	-4.25593433e-02	3.23961515e-02	7.49554948e-01	3.76689698e-01	3.72865250e-01	1.91222388e-03	-3.74777474e-02	-5.08159590e-04	4.79225102e-21	-5.08159590e-04	5.08159590e-04
4302            	-1.01775356e-02	-4.25701507e-02	3.23926151e-02	7.49627658e-01	3.76730567e-01	3.72897091e-01	1.91673789e-03	-3.74813829e-02	-5.08876781e-04	4.79330784e-21	-5.08876781e-04	5.08876781e-04
4303            	-1.01918335e-02	-4.25809805e-02	3.23891470e-02	7.49701274e-01	3.76771801e-01	3.72929474e-01	1.92116363e-03	-3.74850637e-02	-5.09591674e-04	4.79437569e-21	-5.09591674e-04	5.09591674e-04
4304            	-1.02061161e-02	-4.25916796e-02	3.23855635e-02	7.49772431e-01	3.76811970e-01	3.72960461e-01	1.92575468e-03	-3.74886215e-02	-5.10305805e-04	4.79540877e-21	-5.10305805e-04	5.10305805e-04
4305            	-1.02203699e-02	-4.26024567e-02	3.23820869e-02	7.49845436e-01	3.76852925e-01	3.72992511e-01	1.93020699e-03	-3.74922718e-02	-5.11018494e-04	4.79646883e-21	-5.11018494e-04	5.11018494e-04
4306            	-1.02346331e-02	-4.26132607e-02	3.23786275e-02	7.49918882e-01	3.76894085e-01	3.73024797e-01	1.93464376e-03	-3.74959441e-02	-5.11731657e-04	4.79753269e-21	-5.11731657e-04	5.11731657e-04
4307            	-1.02488969e-02	-4.26240600e-02	3.23751631e-02	7.49992231e-01	3.76935209e-01	3.73057022e-01	1.93909340e-03	-3.74996116e-02	-5.12444845e-04	4.79859644e-21	-5.12444845e-04	5.12444845e-04
4308            	-1.02631189e-02	-4.26348629e-02	3.23717440e-02	7.50066069e-01	3.76976508e-01	3.73089561e-01	1.94347345e-03	-3.75033035e-02	-5.13155943e-04	4.79966751e-21	-5.13155943e-04	5.13155943e-04
4309            	-1.02773221e-02	-4.26455827e-02	3.23682605e-02	7.50138432e-01	3.77017157e-01	3.73121275e-01	1.94794094e-03	-3.75069216e-02	-5.13866106e-04	4.80072251e-21	-5.13866106e-04	5.13866106e-04
4310            	-1.02915397e-02	-4.26562658e-02	3.23647261e-02	7.50209919e-01	3.77057454e-01	3.73152465e-01	1.95249432e-03	-3.75104959e-02	-5.14576983e-04	4.80176818e-21	-5.14576983e-04	5.14576983e-04
4311            	-1.03057950e-02	-4.26669743e-02	3.23611792e-02	7.50281535e-01	3.77097867e-01	3.73183668e-01	1.95709976e-03	-3.75140768e-02	-5.15289752e-04	4.80281767e-21	-5.15289752e-04	5.15289752e-04
4312            	-1.03200440e-02	-4.26777030e-02	3.23576590e-02	7.50353619e-01	3.77138499e-01	3.73215120e-01	1.96168989e-03	-3.75176810e-02	-5.16002200e-04	4.80387328e-21	-5.16002200e-04	5.16002200e-04
4313            	-1.03342587e-02	-4.26884237e-02	3.23541650e-02	7.50425886e-01	3.77179198e-01	3.73246689e-01	1.96625455e-03	-3.75212943e-02	-5.16712935e-04	4.80493161e-21	-5.16712935e-04	5.16712935e-04
4314            	-1.03484868e-02	-4.26990057e-02	3.23505190e-02	7.50495247e-01	3.77218666e-01	3.73276581e-01	1.97104213e-03	-3.75247624e-02	-5.17424338e-04	4.80595039e-21	-5.17424338e-04	5.17424338e-04
4315            	-1.03627135e-02	-4.27096182e-02	3.23469047e-02	7.50565230e-01	3.77258426e-01	3.73306804e-01	1.97581087e-03	-3.75282615e-02	-5.18135676e-04	4.80697743e-21	-5.18135676e-04	5.18135676e-04
4316            	-1.03769177e-02	-4.27203538e-02	3.23434360e-02	7.50637898e-01	3.77299338e-01	3.73338560e-01	1.98038941e-03	-3.75318949e-02	-5.18845887e-04	4.80803996e-21	-5.18845887e-04	5.18845887e-04
4317            	-1.03910896e-02	-4.27310882e-02	3.23399986e-02	7.50710868e-01	3.77340354e-01	3.73370514e-01	1.98491985e-03	-3.75355434e-02	-5.19554480e-04	4.80910464e-21	-5.19554480e-04	5.19554480e-04
4318            	-1.04051814e-02	-4.27418341e-02	3.23366528e-02	7.50784869e-01	3.77381732e-01	3.73403137e-01	1.98929778e-03	-3.75392435e-02	-5.20259068e-04	4.81018205e-21	-5.20259068e-04	5.20259068e-04
4319            	-1.04192447e-02	-4.27524493e-02	3.23332046e-02	7.50856539e-01	3.77422066e-01	3.73434474e-01	1.99379587e-03	-3.75428270e-02	-5.20962234e-04	4.81123187e-21	-5.20962234e-04	5.20962234e-04
4320            	-1.04333279e-02	-4.27630207e-02	3.23296929e-02	7.50927136e-01	3.77461957e-01	3.73465179e-01	1.99838903e-03	-3.75463568e-02	-5.21666393e-04	4.81227136e-21	-5.21666393e-04	5.21666393e-04
4321            	-1.04474498e-02	-4.27736140e-02	3.23261641e-02	7.50997781e-01	3.77501926e-01	3.73495855e-01	2.00303578e-03	-3.75498890e-02	-5.22372491e-04	4.81331412e-21	-5.22372491e-04	5.22372491e-04
4322            	-1.04615656e-02	-4.27842348e-02	3.23226692e-02	7.51069040e-01	3.77542180e-01	3.73526860e-01	2.00765970e-03	-3.75534520e-02	-5.23078279e-04	4.81436583e-21	-5.23078279e-04	5.23078279e-04
4323            	-1.04756861e-02	-4.27948049e-02	3.23191188e-02	7.51139236e-01	3.77582000e-01	3.73557236e-01	2.01238187e-03	-3.75569618e-02	-5.23784303e-04	4.81540530e-21	-5.23784303e-04	5.23784303e-04
4324            	-1.04897926e-02	-4.28052859e-02	3.23154934e-02	7.51207793e-01	3.77621124e-01	3.73586669e-01	2.01722714e-03	-3.75603897e-02	-5.24489629e-04	4.81642040e-21	-5.24489629e-04	5.24489629e-04
4325            	-1.05038799e-02	-4.28158635e-02	3.23119836e-02	7.51278472e-01	3.77661172e-01	3.73617300e-01	2.02193627e-03	-3.75639236e-02	-5.25193995e-04	4.81746568e-21	-5.25193995e-04	5.25193995e-04
4326            	-1.05179722e-02	-4.28264800e-02	3.23085078e-02	7.51349878e-01	3.77701553e-01	3.73648325e-01	2.02661397e-03	-3.75674939e-02	-5.25898610e-04	4.81851755e-21	-5.25898610e-04	5.25898610e-04
4327            	-1.05319775e-02	-4.28371425e-02	3.23051650e-02	7.51423075e-01	3.77742632e-01	3.73680443e-01	2.03109484e-03	-3.75711537e-02	-5.26598876e-04	4.81958723e-21	-5.26598876e-04	5.26598876e-04
4328            	-1.05459952e-02	-4.28477176e-02	3.23017224e-02	7.51494400e-01	3.77782898e-01	3.73711502e-01	2.03569814e-03	-3.75747200e-02	-5.27299761e-04	4.82063800e-21	-5.27299761e-04	5.27299761e-04
4329            	-1.05599948e-02	-4.28581483e-02	3.22981535e-02	7.51563017e-01	3.77821976e-01	3.73741041e-01	2.04046717e-03	-3.75781509e-02	-5.27999741e-04	4.82165323e-21	-5.27999741e-04	5.27999741e-04
4330            	-1.05739767e-02	-4.28686469e-02	3.22946702e-02	7.51633171e-01	3.77861715e-01	3.73771456e-01	2.04512936e-03	-3.75816586e-02	-5.28698834e-04	4.82269377e-21	-5.28698834e-04	5.28698834e-04
4331            	-1.05879705e-02	-4.28791674e-02	3.22911968e-02	7.51703642e-01	3.77901621e-01	3.73802022e-01	2.04979948e-03	-3.75851821e-02	-5.29398527e-04	4.82373861e-21	-5.29398527e-04	5.29398527e-04
4332            	-1.06019438e-02	-4.28897162e-02	3.22877724e-02	7.51774886e-01	3.77941858e-01	3.73833028e-01	2.05441528e-03	-3.75887443e-02	-5.30097192e-04	4.82479397e-21	-5.30097192e-04	5.30097192e-04
4333            	-1.06159052e-02	-4.29002215e-02	3.22843162e-02	7.51845377e-01	3.77981770e-01	3.73863607e-01	2.05908175e-03	-3.75922689e-02	-5.30795262e-04	4.82584151e-21	-5.30795262e-04	5.30795262e-04
4334            	-1.06298652e-02	-4.29105981e-02	3.22807329e-02	7.51913309e-01	3.78020587e-01	3.73892722e-01	2.06393234e-03	-3.75956655e-02	-5.31493258e-04	4.82685378e-21	-5.31493258e-04	5.31493258e-04
4335            	-1.06438217e-02	-4.29210577e-02	3.22772361e-02	7.51982938e-01	3.78060158e-01	3.73922780e-01	2.06868937e-03	-3.75991469e-02	-5.32191083e-04	4.82789266e-21	-5.32191083e-04	5.32191083e-04
4336            	-1.06577988e-02	-4.29315524e-02	3.22737536e-02	7.52053060e-01	3.78099980e-01	3.73953080e-01	2.07345006e-03	-3.76026530e-02	-5.32889942e-04	4.82893615e-21	-5.32889942e-04	5.32889942e-04
4337            	-1.06717619e-02	-4.29420568e-02	3.22702950e-02	7.52123518e-01	3.78139947e-01	3.73983572e-01	2.07818745e-03	-3.76061759e-02	-5.33588093e-04	4.82998317e-21	-5.33588093e-04	5.33588093e-04
4338            	-1.06856823e-02	-4.29525440e-02	3.22668617e-02	7.52194056e-01	3.78179914e-01	3.74014143e-01	2.08288542e-03	-3.76097028e-02	-5.34284114e-04	4.83103088e-21	-5.34284114e-04	5.34284114e-04
4339            	-1.06995835e-02	-4.29629049e-02	3.22633215e-02	7.52262264e-01	3.78218857e-01	3.74043407e-01	2.08772492e-03	-3.76131132e-02	-5.34979173e-04	4.83204595e-21	-5.34979173e-04	5.34979173e-04
4340            	-1.07134578e-02	-4.29733276e-02	3.22598697e-02	7.52331973e-01	3.78258438e-01	3.74073535e-01	2.09245145e-03	-3.76165986e-02	-5.35672891e-04	4.83308532e-21	-5.35672891e-04	5.35672891e-04
4341            	-1.07273457e-02	-4.29837680e-02	3.22564223e-02	7.52401903e-01	3.78298141e-01	3.74103761e-01	2.09718990e-03	-3.76200951e-02	-5.36367286e-04	4.83412799e-21	-5.36367286e-04	5.36367286e-04
4342            	-1.07412138e-02	-4.29942256e-02	3.22530118e-02	7.52472374e-01	3.78338071e-01	3.74134303e-01	2.10188431e-03	-3.76236187e-02	-5.37060689e-04	4.83517837e-21	-5.37060689e-04	5.37060689e-04
4343            	-1.07550795e-02	-4.30046166e-02	3.22495371e-02	7.52541538e-01	3.78377438e-01	3.74164099e-01	2.10666968e-03	-3.76270769e-02	-5.37753973e-04	4.83621376e-21	-5.37753973e-04	5.37753973e-04
4344            	-1.07689413e-02	-4.30148854e-02	3.22459441e-02	7.52608295e-01	3.78415774e-01	3.74192521e-01	2.11162637e-03	-3.76304148e-02	-5.38447065e-04	4.83721614e-21	-5.38447065e-04	5.38447065e-04
4345            	-1.07828110e-02	-4.30252433e-02	3.22424323e-02	7.52676756e-01	3.78454880e-01	3.74221876e-01	2.11650210e-03	-3.76338378e-02	-5.39140552e-04	4.83824580e-21	-5.39140552e-04	5.39140552e-04
4346            	-1.07967032e-02	-4.30356391e-02	3.22389359e-02	7.52745751e-01	3.78494260e-01	3.74251491e-01	2.12138413e-03	-3.76372875e-02	-5.39835160e-04	4.83928120e-21	-5.39835160e-04	5.39835160e-04
4347            	-1.08105846e-02	-4.30460527e-02	3.22354681e-02	7.52815208e-01	3.78533846e-01	3.74281363e-01	2.12624152e-03	-3.76407604e-02	-5.40529228e-04	4.84032248e-21	-5.40529228e-04	5.40529228e-04
4348            	-1.08244189e-02	-4.30564568e-02	3.22320379e-02	7.52884947e-01	3.78573516e-01	3.74311432e-01	2.13104195e-03	-3.76442474e-02	-5.41220946e-04	4.84136708e-21	-5.41220946e-04	5.41220946e-04
4349            	-1.08382322e-02	-4.30667219e-02	3.22284897e-02	7.52952117e-01	3.78612052e-01	3.74340065e-01	2.13599362e-03	-3.76476058e-02	-5.41911610e-04	4.84237579e-21	-5.41911610e-04	5.41911610e-04
4350            	-1.08520136e-02	-4.30770403e-02	3.22250267e-02	7.53020670e-01	3.78651172e-01	3.74369497e-01	2.14083749e-03	-3.76510335e-02	-5.42600679e-04	4.84340730e-21	-5.42600679e-04	5.42600679e-04
4351            	-1.08657988e-02	-4.30873846e-02	3.22215859e-02	7.53089705e-01	3.78690518e-01	3.74399187e-01	2.14566562e-03	-3.76544853e-02	-5.43289938e-04	4.84444482e-21	-5.43289938e-04	5.43289938e-04
4352            	-1.08795449e-02	-4.30977481e-02	3.22182031e-02	7.53159512e-01	3.78730171e-01	3.74429341e-01	2.15041507e-03	-3.76579756e-02	-5.43977247e-04	4.84549246e-21	-5.43977247e-04	5.43977247e-04
4353            	-1.08932898e-02	-4.31080455e-02	3.22147557e-02	7.53228011e-01	3.78769258e-01	3.74458753e-01	2.15525280e-03	-3.76614006e-02	-5.44664490e-04	4.84652531e-21	-5.44664490e-04	5.44664490e-04
4354            	-1.09070450e-02	-4.31182056e-02	3.22111606e-02	7.53293662e-01	3.78807127e-01	3.74486535e-01	2.16029577e-03	-3.76646831e-02	-5.45352249e-04	4.84751961e-21	-5.45352249e-04	5.45352249e-04
4355            	-1.09208029e-02	-4.31284503e-02	3.22076474e-02	7.53360977e-01	3.78845747e-01	3.74515230e-01	2.16525842e-03	-3.76680489e-02	-5.46040145e-04	4.84854087e-21	-5.46040145e-04	5.46040145e-04
