# Force and moment coefficients
# dragDir       : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# rollAxis      : (9.84807509e-01 1.73649561e-01 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-1.73649561e-01 9.84807509e-01 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
104             	9.12442514e-02	3.19506931e-02	5.92935583e-02	2.73428652e-01	1.05506058e-01	1.67922594e-01	-3.12082676e-02	-1.36714326e-02	4.56221257e-03	-9.51047353e-21	4.56221257e-03	-4.56221257e-03
105             	9.11221520e-02	3.18366280e-02	5.92855240e-02	2.74488960e-01	1.06478724e-01	1.68010236e-01	-3.07657560e-02	-1.37244480e-02	4.55610760e-03	-9.41572982e-21	4.55610760e-03	-4.55610760e-03
106             	9.09183412e-02	3.16989015e-02	5.92194397e-02	2.75205382e-01	1.07342956e-01	1.67862426e-01	-3.02597349e-02	-1.37602691e-02	4.54591706e-03	-9.32769794e-21	4.54591706e-03	-4.54591706e-03
107             	9.06913249e-02	3.15503720e-02	5.91409529e-02	2.75905809e-01	1.08201829e-01	1.67703979e-01	-2.97510749e-02	-1.37952904e-02	4.53456624e-03	-9.23864118e-21	4.53456624e-03	-4.53456624e-03
108             	9.04696945e-02	3.13987045e-02	5.90709901e-02	2.76722856e-01	1.09037637e-01	1.67685220e-01	-2.93237915e-02	-1.38361428e-02	4.52348473e-03	-9.15649004e-21	4.52348473e-03	-4.52348473e-03
109             	9.03192531e-02	3.12604547e-02	5.90587984e-02	2.77983438e-01	1.09943921e-01	1.68039517e-01	-2.90477983e-02	-1.38991719e-02	4.51596266e-03	-9.07539035e-21	4.51596266e-03	-4.51596266e-03
110             	9.02298301e-02	3.11341722e-02	5.90956578e-02	2.79614856e-01	1.10887539e-01	1.68727317e-01	-2.89198893e-02	-1.39807428e-02	4.51149150e-03	-9.00401703e-21	4.51149150e-03	-4.51149150e-03
111             	9.01701823e-02	3.10142819e-02	5.91559004e-02	2.81416185e-01	1.11837349e-01	1.69578835e-01	-2.88707431e-02	-1.40708092e-02	4.50850911e-03	-8.94038317e-21	4.50850911e-03	-4.50850911e-03
112             	9.01254334e-02	3.08991837e-02	5.92262497e-02	2.83270660e-01	1.12795531e-01	1.70475129e-01	-2.88397993e-02	-1.41635330e-02	4.50627167e-03	-8.87847009e-21	4.50627167e-03	-4.50627167e-03
113             	9.00936135e-02	3.07881157e-02	5.93054979e-02	2.85173822e-01	1.13776471e-01	1.71397351e-01	-2.88104404e-02	-1.42586911e-02	4.50468068e-03	-8.80510269e-21	4.50468068e-03	-4.50468068e-03
114             	9.00315873e-02	3.06734466e-02	5.93581407e-02	2.86846941e-01	1.14725592e-01	1.72121349e-01	-2.86978788e-02	-1.43423470e-02	4.50157936e-03	-8.71346132e-21	4.50157936e-03	-4.50157936e-03
115             	8.99110888e-02	3.05512080e-02	5.93598808e-02	2.88086728e-01	1.15551620e-01	1.72535108e-01	-2.84917440e-02	-1.44043364e-02	4.49555444e-03	-8.62601818e-21	4.49555444e-03	-4.49555444e-03
116             	8.98462428e-02	3.04386299e-02	5.94076129e-02	2.89689829e-01	1.16534867e-01	1.73154962e-01	-2.83100473e-02	-1.44844915e-02	4.49231214e-03	-8.47432057e-21	4.49231214e-03	-4.49231214e-03
117             	8.97416214e-02	3.03215351e-02	5.94200863e-02	2.90985511e-01	1.17445993e-01	1.73539519e-01	-2.80467631e-02	-1.45492756e-02	4.48708107e-03	-8.31222976e-21	4.48708107e-03	-4.48708107e-03
118             	8.95402721e-02	3.01751267e-02	5.93651455e-02	2.91900188e-01	1.18216695e-01	1.73683493e-01	-2.77333993e-02	-1.45950094e-02	4.47701361e-03	-8.19409348e-21	4.47701361e-03	-4.47701361e-03
119             	8.93070407e-02	3.00216355e-02	5.92854052e-02	2.92637697e-01	1.18928636e-01	1.73709062e-01	-2.73902129e-02	-1.46318849e-02	4.46535203e-03	-8.07388145e-21	4.46535203e-03	-4.46535203e-03
120             	8.90898263e-02	2.98675881e-02	5.92222383e-02	2.93546502e-01	1.19612069e-01	1.73934433e-01	-2.71611820e-02	-1.46773251e-02	4.45449132e-03	-7.99136759e-21	4.45449132e-03	-4.45449132e-03
121             	8.90021543e-02	2.97359044e-02	5.92662498e-02	2.95303454e-01	1.20504705e-01	1.74798749e-01	-2.71470222e-02	-1.47651727e-02	4.45010771e-03	-7.89334377e-21	4.45010771e-03	-4.45010771e-03
122             	8.90163157e-02	2.96238480e-02	5.93924677e-02	2.97686198e-01	1.21534586e-01	1.76151612e-01	-2.73085129e-02	-1.48843099e-02	4.45081579e-03	-7.78790337e-21	4.45081579e-03	-4.45081579e-03
123             	8.90781690e-02	2.95208188e-02	5.95573502e-02	3.00365314e-01	1.22626583e-01	1.77738730e-01	-2.75560734e-02	-1.50182657e-02	4.45390845e-03	-7.67937637e-21	4.45390845e-03	-4.45390845e-03
124             	8.90307927e-02	2.93962884e-02	5.96345043e-02	3.02382159e-01	1.23556687e-01	1.78825473e-01	-2.76343928e-02	-1.51191080e-02	4.45153964e-03	-7.57855251e-21	4.45153964e-03	-4.45153964e-03
125             	8.88822262e-02	2.92500576e-02	5.96321687e-02	3.03821111e-01	1.24377439e-01	1.79443672e-01	-2.75331162e-02	-1.51910555e-02	4.44411131e-03	-7.46993908e-21	4.44411131e-03	-4.44411131e-03
126             	8.85913608e-02	2.90628007e-02	5.95285601e-02	3.04657594e-01	1.25091584e-01	1.79566011e-01	-2.72372135e-02	-1.52328797e-02	4.42956804e-03	-7.36578827e-21	4.42956804e-03	-4.42956804e-03
127             	8.81590923e-02	2.88360326e-02	5.93230598e-02	3.04870272e-01	1.25705682e-01	1.79164590e-01	-2.67294542e-02	-1.52435136e-02	4.40795462e-03	-7.24963681e-21	4.40795462e-03	-4.40795462e-03
128             	8.76577227e-02	2.85931429e-02	5.90645798e-02	3.04714369e-01	1.26214022e-01	1.78500347e-01	-2.61431625e-02	-1.52357184e-02	4.38288614e-03	-7.13999634e-21	4.38288614e-03	-4.38288614e-03
129             	8.71880500e-02	2.83602768e-02	5.88277732e-02	3.04674964e-01	1.26697884e-01	1.77977080e-01	-2.56395978e-02	-1.52337482e-02	4.35940250e-03	-7.04550635e-21	4.35940250e-03	-4.35940250e-03
130             	8.68084375e-02	2.81525416e-02	5.86558959e-02	3.05033543e-01	1.27211975e-01	1.77821568e-01	-2.53047967e-02	-1.52516771e-02	4.34042187e-03	-6.96512924e-21	4.34042187e-03	-4.34042187e-03
131             	8.65345550e-02	2.79695241e-02	5.85650309e-02	3.05955067e-01	1.27832516e-01	1.78122551e-01	-2.51450172e-02	-1.52977534e-02	4.32672775e-03	-6.88707999e-21	4.32672775e-03	-4.32672775e-03
132             	8.63484052e-02	2.78031429e-02	5.85452623e-02	3.07421194e-01	1.28570925e-01	1.78850269e-01	-2.51396722e-02	-1.53710597e-02	4.31742026e-03	-6.80585403e-21	4.31742026e-03	-4.31742026e-03
133             	8.62360041e-02	2.76529845e-02	5.85830196e-02	3.09300351e-01	1.29397651e-01	1.79902700e-01	-2.52525247e-02	-1.54650176e-02	4.31180021e-03	-6.71938902e-21	4.31180021e-03	-4.31180021e-03
134             	8.61506975e-02	2.75116016e-02	5.86390959e-02	3.11274943e-01	1.30259161e-01	1.81015783e-01	-2.53783111e-02	-1.55637472e-02	4.30753488e-03	-6.61990104e-21	4.30753488e-03	-4.30753488e-03
135             	8.59719240e-02	2.73525856e-02	5.86193384e-02	3.12667528e-01	1.31008835e-01	1.81658693e-01	-2.53249290e-02	-1.56333764e-02	4.29859620e-03	-6.50393913e-21	4.29859620e-03	-4.29859620e-03
136             	8.55969761e-02	2.71538033e-02	5.84431728e-02	3.12893695e-01	1.31480871e-01	1.81412824e-01	-2.49659760e-02	-1.56446848e-02	4.27984880e-03	-6.40556325e-21	4.27984880e-03	-4.27984880e-03
137             	8.50549115e-02	2.69182894e-02	5.81366220e-02	3.12183326e-01	1.31783323e-01	1.80400003e-01	-2.43083399e-02	-1.56091663e-02	4.25274557e-03	-6.28205510e-21	4.25274557e-03	-4.25274557e-03
138             	8.43849003e-02	2.66537291e-02	5.77311712e-02	3.10774422e-01	1.31940644e-01	1.78833778e-01	-2.34465672e-02	-1.55387211e-02	4.21924501e-03	-6.14818760e-21	4.21924501e-03	-4.21924501e-03
139             	8.36545628e-02	2.63741787e-02	5.72803840e-02	3.09062053e-01	1.32023064e-01	1.77038989e-01	-2.25079629e-02	-1.54531027e-02	4.18272814e-03	-6.01373777e-21	4.18272814e-03	-4.18272814e-03
140             	8.29985242e-02	2.61110213e-02	5.68875029e-02	3.07764816e-01	1.32154345e-01	1.75610471e-01	-2.17280631e-02	-1.53882408e-02	4.14992621e-03	-5.90052940e-21	4.14992621e-03	-4.14992621e-03
141             	8.24395853e-02	2.58692154e-02	5.65703699e-02	3.07011545e-01	1.32369584e-01	1.74641961e-01	-2.11361889e-02	-1.53505773e-02	4.12197927e-03	-5.80224113e-21	4.12197927e-03	-4.12197927e-03
142             	8.19646063e-02	2.56447603e-02	5.63198459e-02	3.06750856e-01	1.32677374e-01	1.74073482e-01	-2.06980540e-02	-1.53375428e-02	4.09823031e-03	-5.70732916e-21	4.09823031e-03	-4.09823031e-03
143             	8.15616594e-02	2.54381780e-02	5.61234814e-02	3.06853034e-01	1.33071094e-01	1.73781939e-01	-2.03554225e-02	-1.53426517e-02	4.07808297e-03	-5.59562081e-21	4.07808297e-03	-4.07808297e-03
144             	8.12112820e-02	2.52464252e-02	5.59648568e-02	3.07184316e-01	1.33507621e-01	1.73676695e-01	-2.00845372e-02	-1.53592158e-02	4.06056410e-03	-5.47536738e-21	4.06056410e-03	-4.06056410e-03
145             	8.08436883e-02	2.50511178e-02	5.57925705e-02	3.07414527e-01	1.33910744e-01	1.73503783e-01	-1.97965194e-02	-1.53707264e-02	4.04218441e-03	-5.36334694e-21	4.04218441e-03	-4.04218441e-03
146             	8.04207652e-02	2.48442462e-02	5.55765190e-02	3.07322728e-01	1.34239098e-01	1.73083630e-01	-1.94222657e-02	-1.53661364e-02	4.02103826e-03	-5.25531022e-21	4.02103826e-03	-4.02103826e-03
147             	7.99491666e-02	2.46264225e-02	5.53227441e-02	3.06963216e-01	1.34497811e-01	1.72465405e-01	-1.89837970e-02	-1.53481608e-02	3.99745833e-03	-5.15455089e-21	3.99745833e-03	-3.99745833e-03
148             	7.94365236e-02	2.43972404e-02	5.50392832e-02	3.06420429e-01	1.34713641e-01	1.71706788e-01	-1.84965734e-02	-1.53210214e-02	3.97182618e-03	-5.05445336e-21	3.97182618e-03	-3.97182618e-03
149             	7.89158694e-02	2.41643674e-02	5.47515020e-02	3.05871345e-01	1.34912382e-01	1.70958964e-01	-1.80232910e-02	-1.52935673e-02	3.94579347e-03	-4.96240086e-21	3.94579347e-03	-3.94579347e-03
150             	7.83837667e-02	2.39266679e-02	5.44570988e-02	3.05304309e-01	1.35103141e-01	1.70201167e-01	-1.75490130e-02	-1.52652154e-02	3.91918834e-03	-4.86676335e-21	3.91918834e-03	-3.91918834e-03
151             	7.78743313e-02	2.36936936e-02	5.41806377e-02	3.04869440e-01	1.35315955e-01	1.69553485e-01	-1.71187650e-02	-1.52434720e-02	3.89371656e-03	-4.76490350e-21	3.89371656e-03	-3.89371656e-03
152             	7.74152458e-02	2.34736894e-02	5.39415563e-02	3.04678669e-01	1.35576401e-01	1.69102268e-01	-1.67629339e-02	-1.52339334e-02	3.87076229e-03	-4.66186330e-21	3.87076229e-03	-3.87076229e-03
153             	7.70178448e-02	2.32704487e-02	5.37473960e-02	3.04769473e-01	1.35887419e-01	1.68882054e-01	-1.64973177e-02	-1.52384737e-02	3.85089224e-03	-4.56284184e-21	3.85089224e-03	-3.85089224e-03
154             	7.66707327e-02	2.30809850e-02	5.35897477e-02	3.05087627e-01	1.36235576e-01	1.68852051e-01	-1.63082375e-02	-1.52543813e-02	3.83353664e-03	-4.46806951e-21	3.83353664e-03	-3.83353664e-03
155             	7.63442590e-02	2.28963133e-02	5.34479457e-02	3.05516323e-01	1.36597305e-01	1.68919018e-01	-1.61608567e-02	-1.52758162e-02	3.81721295e-03	-4.37445642e-21	3.81721295e-03	-3.81721295e-03
156             	7.60156843e-02	2.27100240e-02	5.33056603e-02	3.05956362e-01	1.36948370e-01	1.69007993e-01	-1.60298115e-02	-1.52978181e-02	3.80078421e-03	-4.28247448e-21	3.80078421e-03	-3.80078421e-03
157             	7.56655155e-02	2.25152420e-02	5.31502735e-02	3.06350315e-01	1.37277927e-01	1.69072388e-01	-1.58972309e-02	-1.53175158e-02	3.78327577e-03	-4.18677938e-21	3.78327577e-03	-3.78327577e-03
158             	7.52927838e-02	2.23123615e-02	5.29804224e-02	3.06680609e-01	1.37591021e-01	1.69089588e-01	-1.57492833e-02	-1.53340304e-02	3.76463919e-03	-4.08179445e-21	3.76463919e-03	-3.76463919e-03
159             	7.48943390e-02	2.21028449e-02	5.27914941e-02	3.06886491e-01	1.37873280e-01	1.69013211e-01	-1.55699654e-02	-1.53443246e-02	3.74471695e-03	-3.98588729e-21	3.74471695e-03	-3.74471695e-03
160             	7.44878293e-02	2.18929357e-02	5.25948936e-02	3.07019579e-01	1.38138440e-01	1.68881139e-01	-1.53713491e-02	-1.53509790e-02	3.72439146e-03	-3.89852048e-21	3.72439146e-03	-3.72439146e-03
161             	7.40219296e-02	2.16719824e-02	5.23499472e-02	3.06779649e-01	1.38334090e-01	1.68445559e-01	-1.50557344e-02	-1.53389824e-02	3.70109648e-03	-3.81066055e-21	3.70109648e-03	-3.70109648e-03
162             	7.34767691e-02	2.14378072e-02	5.20389620e-02	3.06011548e-01	1.38425261e-01	1.67586287e-01	-1.45805134e-02	-1.53005774e-02	3.67383846e-03	-3.72208094e-21	3.67383846e-03	-3.67383846e-03
163             	7.28767153e-02	2.11953576e-02	5.16813578e-02	3.04860002e-01	1.38432146e-01	1.66427856e-01	-1.39978547e-02	-1.52430001e-02	3.64383577e-03	-3.63554769e-21	3.64383577e-03	-3.64383577e-03
164             	7.22496634e-02	2.09489677e-02	5.13006957e-02	3.03517280e-01	1.38389055e-01	1.65128225e-01	-1.33695848e-02	-1.51758640e-02	3.61248317e-03	-3.54928957e-21	3.61248317e-03	-3.61248317e-03
165             	7.16303702e-02	2.07061692e-02	5.09242010e-02	3.02180317e-01	1.38332898e-01	1.63847420e-01	-1.27572611e-02	-1.51090159e-02	3.58151851e-03	-3.46504586e-21	3.58151851e-03	-3.58151851e-03
166             	7.10299536e-02	2.04671150e-02	5.05628386e-02	3.00957236e-01	1.38285379e-01	1.62671857e-01	-1.21932392e-02	-1.50478618e-02	3.55149768e-03	-3.37880168e-21	3.55149768e-03	-3.55149768e-03
167             	7.04499201e-02	2.02314899e-02	5.02184302e-02	2.99869403e-01	1.38254155e-01	1.61615248e-01	-1.16805468e-02	-1.49934701e-02	3.52249600e-03	-3.28802212e-21	3.52249600e-03	-3.52249600e-03
168             	6.99181849e-02	2.00060102e-02	4.99121748e-02	2.99061646e-01	1.38273345e-01	1.60788301e-01	-1.12574779e-02	-1.49530823e-02	3.49590925e-03	-3.19240970e-21	3.49590925e-03	-3.49590925e-03
169             	6.94692533e-02	1.98011829e-02	4.96680703e-02	2.98668874e-01	1.38377174e-01	1.60291700e-01	-1.09572630e-02	-1.49334437e-02	3.47346266e-03	-3.09114097e-21	3.47346266e-03	-3.47346266e-03
170             	6.90985277e-02	1.96174551e-02	4.94810726e-02	2.98636175e-01	1.38558074e-01	1.60078100e-01	-1.07600132e-02	-1.49318087e-02	3.45492638e-03	-2.98729410e-21	3.45492638e-03	-3.45492638e-03
171             	6.87720209e-02	1.94469053e-02	4.93251155e-02	2.98782102e-01	1.38779041e-01	1.60003061e-01	-1.06120103e-02	-1.49391051e-02	3.43860104e-03	-2.88109729e-21	3.43860104e-03	-3.43860104e-03
172             	6.84630752e-02	1.92848405e-02	4.91782348e-02	2.98933943e-01	1.39008918e-01	1.59925026e-01	-1.04580538e-02	-1.49466972e-02	3.42315376e-03	-2.76868141e-21	3.42315376e-03	-3.42315376e-03
173             	6.81362670e-02	1.91232483e-02	4.90130187e-02	2.98897705e-01	1.39206447e-01	1.59691258e-01	-1.02424057e-02	-1.49448852e-02	3.40681335e-03	-2.65096363e-21	3.40681335e-03	-3.40681335e-03
174             	6.77812582e-02	1.89589007e-02	4.88223575e-02	2.98634568e-01	1.39360319e-01	1.59274249e-01	-9.95696465e-03	-1.49317284e-02	3.38906291e-03	-2.52548823e-21	3.38906291e-03	-3.38906291e-03
175             	6.74348083e-02	1.87972940e-02	4.86375143e-02	2.98402204e-01	1.39512479e-01	1.58889724e-01	-9.68862256e-03	-1.49201102e-02	3.37174041e-03	-2.39945975e-21	3.37174041e-03	-3.37174041e-03
176             	6.72066279e-02	1.86627441e-02	4.85438838e-02	2.98811398e-01	1.39774073e-01	1.59037325e-01	-9.63162626e-03	-1.49405699e-02	3.36033140e-03	-2.28697947e-21	3.36033140e-03	-3.36033140e-03
177             	6.71163448e-02	1.85564927e-02	4.85598521e-02	3.00033594e-01	1.40181559e-01	1.59852035e-01	-9.83523776e-03	-1.50016797e-02	3.35581724e-03	-2.18329670e-21	3.35581724e-03	-3.35581724e-03
178             	6.70829310e-02	1.84613161e-02	4.86216149e-02	3.01602988e-01	1.40652678e-01	1.60950309e-01	-1.01488155e-02	-1.50801494e-02	3.35414655e-03	-2.08800379e-21	3.35414655e-03	-3.35414655e-03
179             	6.70484408e-02	1.83652680e-02	4.86831728e-02	3.03179048e-01	1.41129088e-01	1.62049960e-01	-1.04604358e-02	-1.51589524e-02	3.35242204e-03	-1.99710138e-21	3.35242204e-03	-3.35242204e-03
180             	6.69805656e-02	1.82614550e-02	4.87191106e-02	3.04576555e-01	1.41579245e-01	1.62997311e-01	-1.07090330e-02	-1.52288278e-02	3.34902828e-03	-1.89905187e-21	3.34902828e-03	-3.34902828e-03
181             	6.68054613e-02	1.81334401e-02	4.86720212e-02	3.05385811e-01	1.41921369e-01	1.63464442e-01	-1.07715366e-02	-1.52692905e-02	3.34027306e-03	-1.79238527e-21	3.34027306e-03	-3.34027306e-03
182             	6.65116132e-02	1.79830351e-02	4.85285780e-02	3.05455429e-01	1.42131211e-01	1.63324218e-01	-1.05965038e-02	-1.52727714e-02	3.32558066e-03	-1.67557967e-21	3.32558066e-03	-3.32558066e-03
183             	6.61227997e-02	1.78153554e-02	4.83074443e-02	3.04920889e-01	1.42228422e-01	1.62692467e-01	-1.02320228e-02	-1.52460445e-02	3.30613998e-03	-1.55505528e-21	3.30613998e-03	-3.30613998e-03
184             	6.57377957e-02	1.76563513e-02	4.80814444e-02	3.04250931e-01	1.42307151e-01	1.61943780e-01	-9.81831479e-03	-1.52125466e-02	3.28688978e-03	-1.43229212e-21	3.28688978e-03	-3.28688978e-03
185             	6.53967640e-02	1.75131589e-02	4.78836051e-02	3.03704462e-01	1.42416335e-01	1.61288127e-01	-9.43589605e-03	-1.51852231e-02	3.26983820e-03	-1.30743450e-21	3.26983820e-03	-3.26983820e-03
186             	6.51159651e-02	1.73861933e-02	4.77297717e-02	3.03435784e-01	1.42579887e-01	1.60855897e-01	-9.13800540e-03	-1.51717892e-02	3.25579825e-03	-1.18145153e-21	3.25579825e-03	-3.25579825e-03
187             	6.49009999e-02	1.72761154e-02	4.76248845e-02	3.03487691e-01	1.42806243e-01	1.60681448e-01	-8.93760232e-03	-1.51743845e-02	3.24504999e-03	-1.05638499e-21	3.24504999e-03	-3.24504999e-03
188             	6.47346399e-02	1.71771701e-02	4.75574698e-02	3.03802998e-01	1.43083017e-01	1.60719981e-01	-8.81848192e-03	-1.51901499e-02	3.23673199e-03	-9.33012808e-22	3.23673199e-03	-3.23673199e-03
189             	6.45844973e-02	1.70799911e-02	4.75045062e-02	3.04245151e-01	1.43382677e-01	1.60862475e-01	-8.73989896e-03	-1.52122576e-02	3.22922486e-03	-8.12346706e-22	3.22922486e-03	-3.22922486e-03
190             	6.44300012e-02	1.69784656e-02	4.74515356e-02	3.04730700e-01	1.43689570e-01	1.61041131e-01	-8.67578039e-03	-1.52365350e-02	3.22150006e-03	-6.97383884e-22	3.22150006e-03	-3.22150006e-03
191             	6.42968067e-02	1.68800192e-02	4.74167875e-02	3.05367683e-01	1.44023431e-01	1.61344251e-01	-8.66041019e-03	-1.52683841e-02	3.21484034e-03	-5.94137772e-22	3.21484034e-03	-3.21484034e-03
192             	6.42663394e-02	1.68057556e-02	4.74605837e-02	3.06548281e-01	1.44474697e-01	1.62073584e-01	-8.79944350e-03	-1.53274140e-02	3.21331697e-03	-4.92984816e-22	3.21331697e-03	-3.21331697e-03
193             	6.43265733e-02	1.67508213e-02	4.75757520e-02	3.08249307e-01	1.45026248e-01	1.63223060e-01	-9.09840593e-03	-1.54124654e-02	3.21632867e-03	-3.98909309e-22	3.21632867e-03	-3.21632867e-03
194             	6.44487329e-02	1.67095800e-02	4.77391530e-02	3.10295730e-01	1.45642691e-01	1.64653039e-01	-9.50517381e-03	-1.55147865e-02	3.22243665e-03	-3.14264370e-22	3.22243665e-03	-3.22243665e-03
195             	6.45994987e-02	1.66729896e-02	4.79265091e-02	3.12535195e-01	1.46305039e-01	1.66230156e-01	-9.96255896e-03	-1.56267597e-02	3.22997494e-03	-2.32789296e-22	3.22997494e-03	-3.22997494e-03
196             	6.47458609e-02	1.66368713e-02	4.81089896e-02	3.14721183e-01	1.46969634e-01	1.67751549e-01	-1.03909578e-02	-1.57360591e-02	3.23729304e-03	-1.52845633e-22	3.23729304e-03	-3.23729304e-03
197             	6.47798773e-02	1.65748049e-02	4.82050724e-02	3.16302675e-01	1.47497438e-01	1.68805237e-01	-1.06538999e-02	-1.58151337e-02	3.23899386e-03	-7.80535523e-23	3.23899386e-03	-3.23899386e-03
198             	6.47265649e-02	1.65009207e-02	4.82256442e-02	3.17247234e-01	1.47868250e-01	1.69378985e-01	-1.07553675e-02	-1.58623617e-02	3.23632824e-03	-4.80574437e-24	3.23632824e-03	-3.23632824e-03
199             	6.48470493e-02	1.64851501e-02	4.83618993e-02	3.18767492e-01	1.48447287e-01	1.70320205e-01	-1.09364587e-02	-1.59383746e-02	3.24235247e-03	1.03234533e-22	3.24235247e-03	-3.24235247e-03
200             	6.49761363e-02	1.64829177e-02	4.84932186e-02	3.20103009e-01	1.49033412e-01	1.71069597e-01	-1.10180925e-02	-1.60051505e-02	3.24880682e-03	2.36170122e-22	3.24880682e-03	-3.24880682e-03
201             	6.50471351e-02	1.64687970e-02	4.85783381e-02	3.21095412e-01	1.49578081e-01	1.71517331e-01	-1.09696247e-02	-1.60547706e-02	3.25235675e-03	3.90038078e-22	3.25235675e-03	-3.25235675e-03
202             	6.50421171e-02	1.64302421e-02	4.86118750e-02	3.21816329e-01	1.50056310e-01	1.71760019e-01	-1.08518545e-02	-1.60908165e-02	3.25210586e-03	5.46323861e-22	3.25210586e-03	-3.25210586e-03
203             	6.50200226e-02	1.63769298e-02	4.86430928e-02	3.22661630e-01	1.50520151e-01	1.72141480e-01	-1.08106646e-02	-1.61330815e-02	3.25100113e-03	6.86442157e-22	3.25100113e-03	-3.25100113e-03
204             	6.50794792e-02	1.63375221e-02	4.87419571e-02	3.24044350e-01	1.51058912e-01	1.72985439e-01	-1.09632636e-02	-1.62022175e-02	3.25397396e-03	8.02067976e-22	3.25397396e-03	-3.25397396e-03
205             	6.52727643e-02	1.63275147e-02	4.89452496e-02	3.26177349e-01	1.51737110e-01	1.74440239e-01	-1.13515646e-02	-1.63088674e-02	3.26363822e-03	9.01485392e-22	3.26363822e-03	-3.26363822e-03
206             	6.55725837e-02	1.63438247e-02	4.92287590e-02	3.28849343e-01	1.52521415e-01	1.76327928e-01	-1.19032564e-02	-1.64424672e-02	3.27862918e-03	9.83987559e-22	3.27862918e-03	-3.27862918e-03
207             	6.59476052e-02	1.63806064e-02	4.95669987e-02	3.31863923e-01	1.53389628e-01	1.78474295e-01	-1.25423338e-02	-1.65931962e-02	3.29738026e-03	1.05850259e-21	3.29738026e-03	-3.29738026e-03
208             	6.62365316e-02	1.63964687e-02	4.98400629e-02	3.34435943e-01	1.54167241e-01	1.80268702e-01	-1.30507302e-02	-1.67217971e-02	3.31182658e-03	1.12322881e-21	3.31182658e-03	-3.31182658e-03
209             	6.64876852e-02	1.64003922e-02	5.00872930e-02	3.36869007e-01	1.54935845e-01	1.81933162e-01	-1.34986588e-02	-1.68434504e-02	3.32438426e-03	1.18572176e-21	3.32438426e-03	-3.32438426e-03
210             	6.67252636e-02	1.64025754e-02	5.03226882e-02	3.39201128e-01	1.55717895e-01	1.83483233e-01	-1.38826692e-02	-1.69600564e-02	3.33626318e-03	1.25911795e-21	3.33626318e-03	-3.33626318e-03
211             	6.69016853e-02	1.63933558e-02	5.05083295e-02	3.41149737e-01	1.56430849e-01	1.84718888e-01	-1.41440192e-02	-1.70574868e-02	3.34508427e-03	1.33648245e-21	3.34508427e-03	-3.34508427e-03
212             	6.70505670e-02	1.63818061e-02	5.06687610e-02	3.42869549e-01	1.57097364e-01	1.85772185e-01	-1.43374104e-02	-1.71434775e-02	3.35252835e-03	1.41791567e-21	3.35252835e-03	-3.35252835e-03
213             	6.72561728e-02	1.63893849e-02	5.08667879e-02	3.44774030e-01	1.57855548e-01	1.86918482e-01	-1.45314669e-02	-1.72387015e-02	3.36280864e-03	1.52095479e-21	3.36280864e-03	-3.36280864e-03
214             	6.74357968e-02	1.63924886e-02	5.10433082e-02	3.46508196e-01	1.58599691e-01	1.87908505e-01	-1.46544067e-02	-1.73254098e-02	3.37178984e-03	1.63510532e-21	3.37178984e-03	-3.37178984e-03
215             	6.75554325e-02	1.63799701e-02	5.11754625e-02	3.47954924e-01	1.59270853e-01	1.88684071e-01	-1.47066094e-02	-1.73977462e-02	3.37777163e-03	1.74269218e-21	3.37777163e-03	-3.37777163e-03
216             	6.76206412e-02	1.63510595e-02	5.12695817e-02	3.49185222e-01	1.59887084e-01	1.89298138e-01	-1.47055267e-02	-1.74592611e-02	3.38103206e-03	1.84088609e-21	3.38103206e-03	-3.38103206e-03
217             	6.77052910e-02	1.63258756e-02	5.13794154e-02	3.50535398e-01	1.60526636e-01	1.90008762e-01	-1.47410627e-02	-1.75267699e-02	3.38526455e-03	1.93288731e-21	3.38526455e-03	-3.38526455e-03
218             	6.78248761e-02	1.63090465e-02	5.15158296e-02	3.52067831e-01	1.61183122e-01	1.90884709e-01	-1.48507937e-02	-1.76033915e-02	3.39124381e-03	2.01184828e-21	3.39124381e-03	-3.39124381e-03
219             	6.80523709e-02	1.63196854e-02	5.17326855e-02	3.54130001e-01	1.61951864e-01	1.92178137e-01	-1.51131367e-02	-1.77065000e-02	3.40261854e-03	2.08813838e-21	3.40261854e-03	-3.40261854e-03
220             	6.83821590e-02	1.63541107e-02	5.20280483e-02	3.56739377e-01	1.62836267e-01	1.93903109e-01	-1.55334210e-02	-1.78369688e-02	3.41910795e-03	2.16126435e-21	3.41910795e-03	-3.41910795e-03
221             	6.87986551e-02	1.64061823e-02	5.23924727e-02	3.59862904e-01	1.63835549e-01	1.96027355e-01	-1.60959027e-02	-1.79931452e-02	3.43993275e-03	2.23371725e-21	3.43993275e-03	-3.43993275e-03
